Entry Name,Entry Type,SID,Item Group Name,Attribute 1 Name,Attribute 1 Option,Attribute 2 Name,Attribute 2 Option,Attribute 3 Name,Attribute 3 Option,Quantity,Unit,Min Level,Price,Value,Notes,Tags,Primary Folder,Subfolder-level1,Subfolder-level2,Subfolder-level3,Subfolder-level4,Photo1,Photo2,Photo3,Photo4,Photo5,Photo6,Photo7,Photo8,Web Link,Web Link
2005 Mercedes CLK350 Add VVDIMB OBD,Item,S0FDOT9777,,,,,,,,1.0,units,,,0.0,"2008 Mercedes E350 - Add a key. W169 / W209 / W211.
Car has ELV. 

WiFi 
VVDI MB 
EIS tool 
Select and insert IR > Read EIS data & save 

Password calculation 
Uncheck AKL box 
Select by IR
W169 / W209 / W211.
Insert IR to EIS
Data acquisition 
Follow prompts
* whenever asked to put key in VVDI MB insert IR to EIS and visa Versa 
 
When asks to put key in “device IR reader” it means to put working key in VVDI MB.

Wait 5-6 minutes for calculation to finish. 

You’ll be asked Insert working key to EIS for 30 seconds. 

Observe noise of steering lock releasing during that time. 

ELV unlocked? YES

Follow prompts. 

Save password file. 

“Upload Data” load the file. 
Auto refresh 
Quarry results. 
Record password 

Load or read again EIS data 
Paste password 
Save EIS data + Pass file 

Prepare key file 
Load EIS+PASS file 
Uncheck all except for V51 
Select key files to make 
Prepare key file
Proceed as normal.",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2005 Mercedes CLK500 - AKL. W209 VVDIMB,Item,S0FDOT3733,,,,,,,,1.0,units,,,0.0,"AKL. Fobik. W209 ZGW.
We had to remove cluster. 

To remove cluster we used the two special cluster removal handles. 

Hole saw off the bracket.
Remove the bracket from underneath, and remove EIS from underneath. 
Done on EZS adapter W209 ZGW. 

On VVDI Prog select 
Immobilizer 
Benz
EIZ W209 ST12 Adapter
Compare diagram .. 
12V Read > Save EEPROM

VVDI MB + WiFi 
File key make 
Load eeprom 
Proceed as normal. 

Notes: 
IM100 1027 didn’t connect with Sergey’s phone WiFi.

Matt came and used his IM100 + his phone WiFi and it started the minutes count. BUT TOOL 105 minutes with no luck! was still counting...

This is why we had to do via reading eeprom.",,Data base,Mercedes Benz Smart,,,,https://lnk.sortly.co/v2/downloads/photo/v2_GMlv-SBNY5Ne0_hAXSeDZ-2mFXBdF4zEoqdLSEcEb-UWeSXOrnw8Ag==,https://lnk.sortly.co/v2/downloads/photo/v2_3yghX5e61A1I8j5gGuuT0je79gigxqvRt_YMERzzIVZOymg8QKQwJg==,https://lnk.sortly.co/v2/downloads/photo/v2_usaU_2La1e7bGk58J9Z2RZKCI3njOqHpDFEY9enZcCx4sAGp0FUEow==,https://lnk.sortly.co/v2/downloads/photo/v2_2nJLVI3NLCcdhhgFr7vL6HfTg4JV66W6z6rI4SHcU0e5SV8Z0kwndw==,https://lnk.sortly.co/v2/downloads/photo/v2_ur1HYix3O6tF3Ai-Tfh-TBCEzRx3mu_3d_NbJnGpCF-xE-Z1Fmil5A==,https://lnk.sortly.co/v2/downloads/photo/v2_psimObG9-pSVZzXqxwarmlBdei23IcqPfIXIM6rYnJMUgnH6zBdDog==,https://lnk.sortly.co/v2/downloads/photo/v2_2dV3luxVtrl-FWu1WyTvH8FUBW0gBR0RexvAQ0w1nY2qYNBHwVap3g==,https://lnk.sortly.co/v2/downloads/photo/v2_Z5OFwafVoDEap97zVsAQKYtAZ2JUxAtAgJcY-eDmk5HDKxoZ59q1Eg==,,
2005 Mercedes CLK500 AKL W209,Item,S0FDOT6222,,,,,,,,1.0,units,,,0.0,"2005 Mercedes CLK CLK500 - AKL. IM100. 35 minutes. 

Prep IM, XP400 & Gbox.
Blank Fobik in XP400
IR in EIS. 
WiFi 
Smart selection 
AKL fast 
On vehicle 
W209 & it’s info presented
Yes

Connect ELV & fuse by diagram. See images.

Ok, begin
IR in hole, ok
Have key password? No, 
ok, Begin, ok, ok, ok
Remove & reinsert IR

Took about 35 minutes.
Record password
ok, ok, ok, ok

Reconnect ELV and fuse before testing the key
Test key 
Done",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2005 Mercedes E320 AKL Fobik,Item,S0FDOT7046,,,,,,,,1.0,units,,,0.0,"2005 Mercedes E320 AKL Fobik
W211 IM100 obd.
Took us 35 minutes to calculate the password",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2005 Mercedes E350 W211,Item,S0FDOT8496,,,,,,,,1.0,units,,,0.0,"2005 Mercedes E350 - Ignition replaced. W211 ST12 Was smushed and broken.

We Extracted EEPROM and Flash out of the the broken EIS on EIZ adapter W211 ST12 with 12V provide to VVDI Prog.

Then make key files to ensure our eeprom is good. 

We ordered online a used W211 EIS with exact same numbers after the “211...” 

Used EIS arrived with 2 keys - first test with Zedfull adapters that EIS is good. 
(You can toss those keys).

Write original EEPROM on the used EIS.

Write a key. Install on customer car. 

Remote worked but no start since cust was missing one EIS cable",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2005 Mercedes E500 - AKL Fobik,Item,S0FDOT7152,,,,,,,,1.0,units,,,0.0,"2005 Mercedes E500 - AKL Fobik
Standard Benz Fobik
Done by OBD with IM100, Gbox & XP400.

About 45 min to calculate",,Data base,Mercedes Benz Smart,,,,https://lnk.sortly.co/v2/downloads/photo/v2_GThVpHYAA7gNW7mlfRldBf9LKMJIyiFXTTu8lNuWUAWJgimqG4cuVg==,https://lnk.sortly.co/v2/downloads/photo/v2_6T6w0peJHMZdBdhwRHwJXYueCqw5pS9cVxMwmNPwGIoT0M6h436q2Q==,https://lnk.sortly.co/v2/downloads/photo/v2_ZpMn69JYC2uX10Z8uOsRMjUC-YbdKiqkKzYXKn4RkpgSl9qNHZSCRw==,,,,,,,
2005 Mercedes G500 - AKL Fobik,Item,S0FDOT7889,,,,,,,,1.0,units,,,0.0,"2005 Mercedes G500 - AKL Fobik
GClass G-class
W209 on EZS. Standard job. 
SUPER easy removal of EIS

4 screws & the panel that covers the EIS removes. See images.

VVDI MB
VVDIPROG
EZS set

Remove EIS and connect to W209/211 ZGW adapter
VVDI Prog
Immobilizer 
Benz
EIZ W209 ST12 Adapter
Compare diagram
12V Read to VVDI Prog 
Save EEPROM

VVDI MB
Prepare key file 
Load EIS file 
Select desired key files 
V051
Save in folder ""AK""
Read write key 
Identification key
Load key file 
Write
Done.

Side note: car started only once with our 1st key. 
Diagnostics: 
We made a 2nd key 
2nd key didn’t work. 
No EIS read OBD & IR
Tested on bench by ZedFull 
Works perfectly on bench 
(Our keys turn, new key won’t)
Advised it could be fuses",,Data base,Mercedes Benz Smart,,,,https://lnk.sortly.co/v2/downloads/photo/v2_tsePx4yh64QGCSGo3cZS5rhN4Z2MP72hSb0pMc_wJ4slTPV3o65--A==,https://lnk.sortly.co/v2/downloads/photo/v2_ehjHeMJAH5XKzxJtapVLnktrF7KKnn4L1yYsAyPJ4AKCrIJTqajPkA==,https://lnk.sortly.co/v2/downloads/photo/v2_mlOF_sClz_Szgy1HmDRMK0DPNUXVKlCk31-Cx6uTr89ZcTuFg7nGCw==,https://lnk.sortly.co/v2/downloads/photo/v2_BOyoBgTrUldxJ9LXTBVZeHSXnh5zSJWjBT2svl8U75XeU7HxB8xmXw==,https://lnk.sortly.co/v2/downloads/photo/v2_3Vgn4N3E_jcMRbRAWzPQHnKFujmB2K2yLFvn7STMOKkaDgNYkDF2hQ==,https://lnk.sortly.co/v2/downloads/photo/v2_Vn5xvRxaKnP5HcazqWnTj2FBPb6-tZf88xW77rE6DntaEuJwtw7-mg==,https://lnk.sortly.co/v2/downloads/photo/v2_RvPHqwM_gLNCVbEx_iB2Hm9evzzROBREK3DHVk6Vhg4Rppu1-fTmyA==,,,
2005 Mercedes ML AKL,Item,S0FDOT6527,,,,,,,,1.0,units,,,0.0,"2005 Mercedes ML - AKL. Bladed. OBD, See 2003.",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2005 Mercedes ML500 - flip key,Item,S0FDOT3874,,,,,,,,1.0,units,,,0.0,"2005 Mercedes ML500 - flip key. Pre-code Chip 44 or PCF7935 with VVDI key tool. AVDI Abrites complete via obd. 
Otherwise it’s an MCU 
de-soldering",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2005 Mercedes S430 - was W215.,Item,S0FDOT4829,,,,,,,,1.0,units,,,0.0,"2005 Mercedes S430 - was W215. Remove EIS via ac vent exactly like older 2002-2004 S430 we did.

Done on EZS adapter W215. 
Easy job. 

Open EIS casing 
Identify type by look. 

VVDI Prog 
EIZ-W215-ST12(adapter)
Provide 12V to VVDI Prog 
Read verify & save. 

VVDI MB 
File key make
Proceed as normal.",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2005 Mercedes S500 AKL,Item,S0FDOT8805,,,,,,,,1.0,units,,,0.0,"2005 Mercedes S500 - AKL.
W220. Easy access via AC vent. 
EIZ adapter W215//220/230. 

Failed to read password OBD. 
No need to read EIS data.
Start by removing this ignition. 

If need a jump - under glove box there is a hookup. 

EIS access through AC vents. They have 2 hidden screws on top then don’t use force. 
See images. 

After EIS in hand, open it and check out the box shaped PCB.
I matched the PCB with a diagram under: 
 
VVProg. 
Immo 
Benz 
EIZ-W220-ST12(adapter)

Supply 12V to VVDI Prog.
Read & save EEPROM.

VVMB
File key make 
Load EIS DATA
Select desired key files and V51
Read write key 
Load key file 
Write 
Boom.",,Data base,Mercedes Benz Smart,,,,https://lnk.sortly.co/v2/downloads/photo/v2_NSAyc8P8F8mSPEg30gV48mG-EbkpSXm_glKaidRMg7wQ24jHw4U2fQ==,https://lnk.sortly.co/v2/downloads/photo/v2_AdJa366fb_FONNg7aru1uNn4VWW_CYiWwSWlsVLLZdrMUMqz1Xwb6Q==,https://lnk.sortly.co/v2/downloads/photo/v2_gYLFuvpoa1Mz7ql0v3o8bOLiZZDwwAaPoHwuoEbN5rKK1_Lnob7lTA==,https://lnk.sortly.co/v2/downloads/photo/v2_GhYp6bqFdhGXH0fqeuasDkN2Ug9o0wu9ZMQmIESgnLjbK6C2jZ5f3Q==,https://lnk.sortly.co/v2/downloads/photo/v2_ve_jFmOv9J8e2tI_Z0SPI2ZKK-UDm6be1SHBtx-vufju73olEacAhg==,https://lnk.sortly.co/v2/downloads/photo/v2_J4qA3LOPRaiXeagOOyTCNbw3ymhRH_AW2w0XOj3oLNSisRiks4P1-w==,,,,
2005 Mercedes SL500 - AKL Fobik,Item,S0FDOT7199,,,,,,,,1.0,units,,,0.0,"2005 Mercedes SL500 - AKL Fobik
IM100 can’t OBD.
W230. Easy access via cluster.
EZS W230 adapter.

(Reminder: when reading EIS via VVDI Prog & EZS adapters we don’t need to calculate password - we skip to prepare key file section.)

Remove cluster & EIS.

Carefully remove EIS from casing.

Prepare EZS Adapter W230.

VVDI Prog
Immo
Benz
EIZ-W230-ST12(Adapter)
Connect 12V to VVDI Prog
Read, verify, save

Verify WiFi
Prepare key file 
Load EEPROM read by Prog
Select empty keys and V051 
Prepare key file 
Proceed as usual. 
Done",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2005 Mercedes SLK350 - AKL,Item,S0FDOT7837,,,,,,,,1.0,units,,,0.0,"2005 Mercedes SLK350 - AKL
EIS was removed via radio",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2005-2007 Mercedes SL500 AKL,Item,S0FDOT5953,,,,,,,,1.0,units,,,0.0,"2005 2006 2007 Mercedes SL500 - AKL. 
IM100 can’t OBD.
W230. Easy access via cluster.
EZS second generation adapter. 

(Reminder: when reading EIS via VVDI Prog & EZS adapters we don’t need to calculate password - we skip to prepare key file section.)

Remove cluster & EIS.
See images. 

Carefully remove EIS from casing.

Prepare EZS Adapter W230.

VVDI Prog
Immo
Benz
EIZ-W230-ST12(Adapter)
Connect 12V to VVDI Prog
Read, verify, save

Verify WiFi
Prepare key file 
Load EEPROM read by Prog
Select empty keys and V051 
Prepare key file 
Proceed as usual. 
Done.

2005 Mercedes SL500
2006 Mercedes SL500
2007 Mercedes SL500",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2006 Mercedes C-Class C230 AKL,Item,S0FDOT10496,,,,,,,,1.0,units,,,0.0,"2006 Mercedes C-Class C230 AKL

IM100 failed 
EZS adapter set. 
Ignition removal (considered complicated)
Remove cluster (x4 torx screws)
Hole saw through the plastic to expose the bracket 
Cut/remove the bracket (See image)
Remove EIS
Inspect board and compare to other DB , this one was C209 ZGW 290 315 04 / S 
Worked with adapter W209/W211 ZGW (see images)

VDDIPROG 
Immo
Benz
EIZ-W209(ST12) Adapter
12 volt to vvdiprog
Read > Save 

VVDIMB
Prepare key file 
Load EIS file 
Keep going as always",,Data base,Mercedes Benz Smart,,,,https://lnk.sortly.co/v2/downloads/photo/v2_96tKK0vPhQUYkT0yA2cFWNJc5pPhNcVQledfSl8Gga3blQYHOUJ0ew==,https://lnk.sortly.co/v2/downloads/photo/v2_IudsDziQnFVjFLI1XinIxTH6FBWgDDuP805iSLkONpfNCkZxh6y9RA==,https://lnk.sortly.co/v2/downloads/photo/v2_AfxdzpA2d2x7SMjMlzKo1qwtNFfa8FN0MGHeHMwCVc3mAjL-7cXRog==,https://lnk.sortly.co/v2/downloads/photo/v2_FeFTUaB5I1vOWdVfmZDokmnJdaXXdy1LnhAb-QH9Jy9Ibcuy7KbffA==,https://lnk.sortly.co/v2/downloads/photo/v2_kDmnJdqnLqyHGML7mdwT2u47gozY84BARllBiPncMJZU8_TBMjZulQ==,https://lnk.sortly.co/v2/downloads/photo/v2_iA2v6bVyjBgZG6A7JkS_cOkwq8-usQg-4WLCdYkscrsBJw1U18BjVw==,https://lnk.sortly.co/v2/downloads/photo/v2_-tiHJEo02l-0tciLHvp-1aIfOaQQBlCGkLkI9mvGDkmyzZ7F1DsUgw==,,,
2006 Mercedes C230 - Add a key. W169/W209/W211.,Item,S0FDOT4022,,,,,,,,1.0,units,,,0.0,"2006 Mercedes C230 - Add a key. W169/W209/W211. 

WiFi 
VVDI MB 
First ignition ON 
EIS tool 
Read EIS data & save 

Password calculation 
Uncheck AKL box 
Select by IR
Insert IR to EIS
Select W (under chassis)
Data acquisition 
Follow prompts
* whenever asked to put key in VVDI MB insert IR to EIS and visa Versa 
 
When asks to put key in “device IR reader” it means to put working key in VVDI MB.

Wait about 7 minutes for calculation to finish. 

You’ll be asked Insert working key to EIS for 30 seconds. 

Observe noise of steering lock releasing during that time. 

ELV unlocked? YES

Follow prompts. 

Save password file. 

“Upload Data” loaf the file. 
Auto refresh 
Quarry results. 
Record password 

Load or read again EIS data 
Paste password 
Save EIS data + Pass file 

Prepare key file 
Load EIS+PASS file 
Uncheck all but V51 
Select key files to make 
Prepare key file
Proceed as normal.",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2006 Mercedes C230 AKL Fobik,Item,S0FDOT9009,,,,,,,,1.0,units,,,0.0,"2006 Mercedes C230 AKL Fobik 
IM100 + WiFi + XP400 
Took 36 minutes password calculation.",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2006 Mercedes C280 ADD fobik,Item,S0FDOT10478,,,,,,,,1.0,units,,,0.0,"2006 Mercedes C280 - ADD fobik 
Done with Im100",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2006 Mercedes CClass C230 AKL,Item,S0FDOT9173,,,,,,,,1.0,units,,,0.0,"2006 Mercedes C-Class C230 AKL
WDBRF52HX6F834190
W211 usually we do OBD with IM100 but this time did not have the tools so it was done with VVDIMB + VVDIPROG + EZS adapter set. 
Ignition removal (considered complicated)
Remove cluster (x4 torx screws)
Hope saw through the plastic to expose the bracket 
Cut/remove the bracket (See image)
Remove EIS
Inspect board and compare to other DB 
In our case used adapter W209/W211 ZGW 

VDDIPROG 
Immo
Benz
EIZ-W209(HC12)
12 volt 
Read > Save 

VVDIMB
Prepare key file 
Load EIS file 
Keep going as always",,Data base,Mercedes Benz Smart,,,,https://lnk.sortly.co/v2/downloads/photo/v2_ahAGke8FfB4PFyPHI2Gf0FiyB66uViPQr_0ZJeg1MD-49M3DhTeZqw==,https://lnk.sortly.co/v2/downloads/photo/v2_C0GMb3iq7FP86Zp6ggp6DOKBJWNue_XzSaCpGgoEla4v8OkJ1ZHvtg==,https://lnk.sortly.co/v2/downloads/photo/v2_cJcgcDfuQv8qZ1afN4fpjgOJ3TrUlwuwv2u33BDO61lcXTkmYTl3lw==,https://lnk.sortly.co/v2/downloads/photo/v2__nmkfDB1_BiiH1PRTbU9YS6l0Wz4upQmJxDiIoZDs0RVfpoyU6i14A==,https://lnk.sortly.co/v2/downloads/photo/v2_MOzCjojsvBEI3CPiRumnm2xibFx-mNDsphMnLwU474-02AWooVP-rA==,,,,,
2006 Mercedes CClass C230 AKL C209 ZGW,Item,S0FDOT9596,,,,,,,,1.0,units,,,0.0,"2006 Mercedes C-Class C230 AKL
WDBRF52HX6F834190
IM100 failed 
EZS adapter set. 
Ignition removal (considered complicated)
Remove cluster (x4 torx screws)
Hole saw through the plastic to expose the bracket 
Cut/remove the bracket (See image)
Remove EIS
Inspect board and compare to other DB 
In our case used adapter W209/W211 HC12

VDDIPROG 
Immo
Benz
EIZ-W209(ST12)
12 volt 
Read > Save 

VVDIMB
Prepare key file 
Load EIS file 
Keep going as always",,Data base,Mercedes Benz Smart,,,,https://lnk.sortly.co/v2/downloads/photo/v2_uH3JLI62uk02JFvgGNVMqdKhywJwYqJCNnkXVSfQLAeMz4uLMHNxTA==,https://lnk.sortly.co/v2/downloads/photo/v2_yOjmJnpzwczs0nYSzPrI3Tp7SuAKbcnwwncLU1Q27gz8ZOb966j3mg==,https://lnk.sortly.co/v2/downloads/photo/v2_Ox8ZUgH1iP3sPeWKvvjBaDyy9k-k2UHtQHWSSMAQNPKnVJfbchGSOg==,https://lnk.sortly.co/v2/downloads/photo/v2_prDEr2IFp7I_-fHV65Fi6pvDIODjfKxVYvbWS0V4jEioidaCQadvZA==,https://lnk.sortly.co/v2/downloads/photo/v2_OUuY9_ml44e0isInbpBX6f4vzWygRqa6cKECwJmJwxFfd61VjTgjXg==,,,,,
2006 Mercedes CLK320 - AKL Fobik,Item,S0FDOT6902,,,,,,,,1.0,units,,,0.0,"2006 Mercedes CLK320 - AKL Fobik
Fobik. W209. 

IM100, GBOX, XP400, VB
OBD, took about 60 minutes. 
Standard easy white ELV connector",,Data base,Mercedes Benz Smart,,,,https://lnk.sortly.co/v2/downloads/photo/v2_gA969wcXLvqLEJToMuJy5GWRfMvVLU7RpzxhZf4pt8PfodZZzqCsrA==,https://lnk.sortly.co/v2/downloads/photo/v2_2nQBXPd1tbYLS4GEwZyz75t3urDA_Nn5fbgjssrsFEl29No-XbT1YQ==,https://lnk.sortly.co/v2/downloads/photo/v2_qHYVkvosoZ_GDuLUU9pSdv9zM_jqCNKATEuyzaiyqDvyFtPjIs-NPQ==,https://lnk.sortly.co/v2/downloads/photo/v2_qJ8OF80gJKcAghMdnh2maZwG86DKavH7LvodFTumViOErpW_JZLLZg==,https://lnk.sortly.co/v2/downloads/photo/v2_VtKb-Vl1fNmYa9scDZZA8pPG-qlN-Vu2ETUFbxQCcM_hJAas45F7HA==,https://lnk.sortly.co/v2/downloads/photo/v2_nDdg2odGhd8Dj4_Fs1yV9bVyZmfy3b_NoUMKzzx8N8DTZBhQmrgnKw==,https://lnk.sortly.co/v2/downloads/photo/v2_UDPLZ6wZcwg2qF_IbKu3gKaOg6eWlaeza997LB0jyP_n-VtQFBOIOA==,https://lnk.sortly.co/v2/downloads/photo/v2_wcpTrAS8OeDR_JXQk0xkOc7r9VZxn31mfShi1gg1sBWFeWncAfJX6g==,,
2006 Mercedes CLK500 AKL W209 IM100,Item,S0FDOT8986,,,,,,,,1.0,units,,,0.0,"2006 Mercedes CLK500 W209 AKL 
Done with IM100 Gbox Xp400
Took about 30-45 minutes to calculate the password 
Used Xhorse BEKEY Fobik",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2006 Mercedes CLS - AKL. W211 HC12 Via 2nd Gen Adapter,Item,S0FDOT3755,,,,,,,,1.0,units,,,0.0,"2006 Mercedes CLS - AKL. W211 HC12 Via 2nd Gen Adapter. 
There is a metal annoying bracket blocking access to the EIS if you were to go from underneath (above pedals). 
1. You can either fight and bend the bracket (not recommended)
2. You can access the only 1 screw that’s holding this bracket by removing the cluster. 
Pull out on cluster plastic interior frame. 
Remove visible screws. 
Detach left side of wood frame a bit. 
Push left black long gauge ‘dial’ inwards to get it out of its hole. 
Disconnect clusters back plug. 
Look for the 1 screw holding the annoying blocking bracket so can remove it and access the EIS from the bottom. 
Place EIS in adapter. 
VV prog read and save original file. 
No need prog anymore. 
VV MB immo data tool. 
Load file
Select only desired key location  
Select only V051 
Make key file 
Go to ‘Read write key’
Insert key to VV MB
Identification key 
Load key file 
Choose the key file you just created. 
‘Write’
Done. (Put everything back and observer red light turns on when key first introduced to car).",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2006 Mercedes CLS500 - AKL Fobik,Item,S0FDOT7966,,,,,,,,1.0,units,,,0.0,"2006 Mercedes CLS500 - AKL Fobik
Regular Benz Fobik
OBD IM100 & Gbox.
40 min calculation. 
MUST have active subscription",,Data base,Mercedes Benz Smart,,,,https://lnk.sortly.co/v2/downloads/photo/v2_Oj1XB1siPXTKdLWdTYvjlrv2ZWUHlz0msLr11lTmKldZ1wN0Y34rnA==,https://lnk.sortly.co/v2/downloads/photo/v2_ks1l7xeDXcJ4r9MnmpRpdcgVJ6c8NjqTtCW1WI9tH48u4Ej7EPOTDw==,https://lnk.sortly.co/v2/downloads/photo/v2_PmVn3J0Nkih5IeDN4cq95RgSTgT0FwP19OQVcyiFZ1ODtN34612viw==,,,,,,,
2006 Mercedes E350 - AKL Fobik,Item,S0FDOT3422,,,,,,,,1.0,units,,,0.0,"IM100 Benz OBD.
White ELV plug easily accessible on column. 
With good WiFi took 22 minutes to calculate password.",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2006 Mercedes E350 AKL,Item,S0FDOT5913,,,,,,,,1.0,units,,,0.0,"2006 Mercedes E350 - AKL. 
2 keys made. See adding instruction at the bottom. 

W169 W209 W211. IM100 OBD.
*Took 58 minutes password calculate time

Lishi: use WD40
Pick door open CCW 
1 up 1 down 

consistent WiFi connection
Charged IM100 + OBD cable 
G-box + long fuse wire + OBD 
XP400 + data cable + IR

XP400 to IR and to IM100

IM100
Mercedes Benz
Smart Selection
AKL fast
On vehicle 
W211 & it’s info presented 
Yes

connection diagram: elv connector was white easily accessible right the to steering column see photos. 

G-Box connects to. 
1. Fuse box via P3 cable fuse end. The other two black and red ends are as follows: 
Locate the word “relay” on the
G-box itself. 
Black end close to “R” 
Red end close to “Y”. 
2. ELV thinnest wire via P2 cable from K7 blue G-box connector. 
3. OBD.
4. IM100 via IM100 regular OBD cable.

Have blank Fobik ready 

double check your connections and press Ok when ready

“Begin”

Wait for “Put Key in XP400” insert key to XP400, ok 

You’ll be asked if you have a password.. say no when AKL. 

Ok
Begin 
Ok

It’ll have you also verify that the ELV is unplugged and that the IR is inserted to the EIS. Ok

“Connect IR key simulator to programmer”
connected already, ok 

When asked remove IR and re-insert 

Waited 58 minutes.

Record password 
Press ok
Key in XP400, ok, ok

Writing key file...
You’ll get a message:
“AKL completed...check key”, ok


Wait!- first return ELV and fuse properly. 

Now test key & remote. 
Change battery if remote ain’t working. 

Additional keys:
Only need IM & XP400
Ignition ON 
Benz
Smart selection 
Add key 
On vehicle 
W211 & it’s info presented, yes
Begin
Reading frequency will fail 
It’s ok, press cancel 
Working key in XP400, ok
Is ign key a smart key? No
Ok again
New key in XP400, ok
Let it do it’s thing...
Leave same new key in XP400
Ok
Writing key file...
Key addition completed...
Check key & remote 

Press ok till back to vehicle/bench screen.
Done",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
2006 Mercedes E350 Add a Key,Item,S0FDOT8066,,,,,,,,1.0,units,,,0.0,"2006 Mercedes E350 - Add 1 key.

W169 W209 W211. IM100 OBD.

Only need IM & XP400
Ignition ON 
Benz
Smart selection 
Add key 
On vehicle 
W211 & it’s info presented, yes
Begin
Reading frequency will fail 
It’s ok, press cancel 
Working key in XP400, ok
Is ign key a smart key? No
Ok again
New key in XP400, ok
Let it do it’s thing...
Have password? No
Go to password calculation 
Begin 
Cust key in ign
Follow basic instructions 
Calculation (says 10-30 min)
Took 7 minutes

Working key in Ign for 30 seconds (ELV won’t sounds for 10-20 seconds, wait for the sound).

Please confirm...ign ON, Ok
Working key in XP400, ok

Wait again about 7 monutes 

Record Password, ok
Key in ignition for 30 seconds 
(Nothing Will happen, ELV was mute)

Success!.... ok
New key in XP400, ok
Takes 25 seconds to write 
Key addition completed...
Check key & remote 

Press a few ok’s to complete procedure.
Done",,Data base,Mercedes Benz Smart,,,,,,,,,,,,,
